Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
LOC117688350,LOC117688350,0.0006914568358814566,2.0464079430248105,0.21576070060349256,0.0,-2.0464079430248105,0.21576070060349256
LOC105333661,LOC105333661,0.0018438848956838843,-0.3686295562540334,0.8703262978890416,0.002455065895664542,0.3686295562540334,0.8703262978890416
LOC117688506,LOC117688506,0.0018438848956838843,3.2163329444671227,0.009201882353071612,0.0,-3.2163329444671227,0.009201882353071605
LOC117688508,LOC117688508,0.0009219424478419422,2.3683360379121723,0.18156852535837534,0.0,-2.3683360379121723,0.18156852535837534
LOC117688510,LOC117688510,0.00023048561196048554,1.0464079430248105,0.6432559078367491,0.0,-1.0464079430248105,0.6432559078367491
LOC105324201,LOC105324201,0.0032267985674467974,0.9532985386333284,0.3776350847427355,0.0015623146608774359,-0.9532985386333284,0.3776350847427353
LOC105324355,LOC105324355,0.0004609712239209711,0.6313704437459666,0.7631987662361144,0.00022318780869677655,-0.6313704437459666,0.7631987662361144
LOC109620189,LOC109620189,0.00023048561196048554,-0.5385545576963455,1.0,0.0004463756173935531,0.5385545576963455,1.0
LOC117687198,LOC117687198,0.00023048561196048554,-1.9535920569751895,0.14021899978261906,0.0015623146608774359,1.9535920569751895,0.14021899978261906
LOC117687589,LOC117687589,0.0,-2.5385545576963455,0.1248282969509199,0.0011159390434838828,2.5385545576963455,0.1248282969509199
LOC105345770,LOC105345770,0.005301169075091167,1.0464079430248097,0.1996169099220062,0.002455065895664542,-1.0464079430248097,0.1996169099220061
LOC105345769,LOC105345769,0.02950215833094215,3.357195480306971,9.204275721767713e-13,0.0026782537043613186,-3.357195480306971,9.204275721767713e-13
LOC117688514,LOC117688514,0.005762140299012138,3.7468476611659014,0.00017543071137494177,0.00022318780869677655,-3.7468476611659014,0.00017543071137494177
LOC117687015,LOC117687015,0.0011524280598024276,-0.8280611748913316,0.545328502093732,0.0022318780869677655,0.8280611748913316,0.545328502093732
LOC117687119,LOC117687119,0.0013829136717629132,-1.5385545576963464,0.06521449791614141,0.004463756173935531,1.5385545576963464,0.06521449791614133
